driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,season,circuit,round,vehicle,flag_at_fl,team_no,lap_time_ms,lap_time_s,engine,driver_stint_no,driver_stint,team_stint_no,team_stint,elapsed_ms,position,class_position,interval_ms,interval,gap,class_interval,class_gap,elapsed_s
3,70,0 days 00:01:38.768000,0,,31.244,0,33.704,0,33.82,0,211.1,0 days 02:02:58.037000,14:03:03.663,0 days 00:00:31.244000,0 days 00:00:33.704000,0 days 00:00:33.820000,308.6,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,98768.0,98.768,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,7378037,2.0,2.0,42708.0,42.708,42.708,42.708,42.708,7378.037
3,70,0 days 00:01:37.736000,0,,30.952,0,33.601,0,33.183,1,213.4,0 days 02:30:25.210000,14:30:30.836,0 days 00:00:30.952000,0 days 00:00:33.601000,0 days 00:00:33.183000,311.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,97736.0,97.736,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,9025210,34.0,5.0,341092.0,341.092,1689.881,341.092,447.53,9025.21
3,71,0 days 00:01:38.940000,0,,30.945,0,33.748,0,34.247,0,210.8,0 days 02:03:54.269000,14:03:59.895,0 days 00:00:30.945000,0 days 00:00:33.748000,0 days 00:00:34.247000,294.3,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98940.0,98.94,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,7434269,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7434.269
3,71,0 days 00:01:40.656000,0,,31.545,0,33.901,0,35.21,0,207.2,0 days 02:04:38.693000,14:04:44.319,0 days 00:00:31.545000,0 days 00:00:33.901000,0 days 00:00:35.210000,305.1,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,100656.0,100.656,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,7478693,2.0,2.0,44424.0,44.424,44.424,44.424,44.424,7478.693
3,71,0 days 00:01:38.360000,0,,30.888,0,33.596,0,33.876,0,212.0,0 days 02:32:03.570000,14:32:09.196,0 days 00:00:30.888000,0 days 00:00:33.596000,0 days 00:00:33.876000,311.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98360.0,98.36,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,9123570,34.0,5.0,330119.0,330.119,1689.301,330.119,430.016,9123.57
3,72,0 days 00:02:12.475000,0,,30.943,0,45.739,0,55.793,0,157.4,0 days 02:06:06.744000,14:06:12.370,0 days 00:00:30.943000,0 days 00:00:45.739000,0 days 00:00:55.793000,295.9,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,132475.0,132.475,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,7566744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7566.744
3,72,0 days 00:02:10.680000,0,,39.294,0,46.094,0,45.292,0,159.6,0 days 02:06:49.373000,14:06:54.999,0 days 00:00:39.294000,0 days 00:00:46.094000,0 days 00:00:45.292000,213.0,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,130680.0,130.68,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,7609373,2.0,2.0,42629.0,42.629,42.629,42.629,42.629,7609.373
3,72,0 days 00:01:38.341000,0,,31.01,0,33.946,0,33.385,0,212.1,0 days 02:33:41.911000,14:33:47.537,0 days 00:00:31.010000,0 days 00:00:33.946000,0 days 00:00:33.385000,310.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98341.0,98.341,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,9221911,34.0,5.0,319998.0,319.998,1655.167,319.998,436.228,9221.911
3,73,0 days 00:03:48.794000,0,,65.435,0,79.195,0,84.164,0,91.2,0 days 02:09:55.538000,14:10:01.164,0 days 00:01:05.435000,0 days 00:01:19.195000,0 days 00:01:24.164000,139.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,228794.0,228.794,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,7795538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7795.538
3,73,0 days 00:03:18.496000,0,,43.409,0,80.477,0,74.61,0,105.1,0 days 02:10:07.869000,14:10:13.495,0 days 00:00:43.409000,0 days 00:01:20.477000,0 days 00:01:14.610000,179.4,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,198496.0,198.496,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,7807869,2.0,2.0,12331.0,12.331,12.331,12.331,12.331,7807.869
3,73,0 days 00:01:38.758000,0,,30.928,0,34.086,0,33.744,0,211.2,0 days 02:35:20.669000,14:35:26.295,0 days 00:00:30.928000,0 days 00:00:34.086000,0 days 00:00:33.744000,295.1,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98758.0,98.758,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,9320669,34.0,5.0,309323.0,309.323,1525.131,309.323,346.897,9320.669
3,74,0 days 00:04:17.201000,0,,90.686,0,84.859,0,81.656,0,81.1,0 days 02:14:12.739000,14:14:18.365,0 days 00:01:30.686000,0 days 00:01:24.859000,0 days 00:01:21.656000,74.9,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,257201.0,257.201,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8052739,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8052.739
3,74,0 days 00:04:09.863000,0,,84.387,0,85.162,0,80.314,0,83.5,0 days 02:14:17.732000,14:14:23.358,0 days 00:01:24.387000,0 days 00:01:25.162000,0 days 00:01:20.314000,71.9,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,249863.0,249.863,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,8057732,2.0,2.0,4993.0,4.993,4.993,4.993,4.993,8057.732
3,74,0 days 00:02:06.424000,0,B,31.131,0,35.901,0,59.392,0,165.0,0 days 02:37:27.093000,14:37:32.719,0 days 00:00:31.131000,0 days 00:00:35.901000,0 days 00:00:59.392000,299.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,126424.0,126.424,Toyota,3,Brendon HARTLEY Stint #3,5,Toyota Gazoo Racing #8 Stint #5,9447093,34.0,5.0,327238.0,327.238,1394.354,327.238,351.53,9447.093
3,75,0 days 00:02:32.386000,0,,52.987,0,51.815,0,47.584,0,136.9,0 days 02:16:45.125000,14:16:50.751,0 days 00:00:52.987000,0 days 00:00:51.815000,0 days 00:00:47.584000,140.8,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,152386.0,152.386,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8205125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8205.125
3,75,0 days 00:02:33.741000,0,,62.3,0,43.429,0,48.012,0,135.6,0 days 02:16:51.473000,14:16:57.099,0 days 00:01:02.300000,0 days 00:00:43.429000,0 days 00:00:48.012000,118.3,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,153741.0,153.741,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,8211473,2.0,2.0,6348.0,6.348,6.348,6.348,6.348,8211.473
3,75,0 days 00:06:19.391000,0,,310.379,0,34.5,0,34.512,0,55.0,0 days 02:43:46.484000,14:43:52.110,0 days 00:05:10.379000,0 days 00:00:34.500000,0 days 00:00:34.512000,243.2,Brendon HARTLEY,0:04:43.439,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,379391.0,379.391,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,9826484,34.0,5.0,596774.0,596.774,1621.359,596.774,628.062,9826.484
3,76,0 days 00:02:08.915000,0,,39.142,0,42.599,0,47.174,0,161.8,0 days 02:18:54.040000,14:18:59.666,0 days 00:00:39.142000,0 days 00:00:42.599000,0 days 00:00:47.174000,219.1,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,128915.0,128.915,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8334040,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8334.04
3,76,0 days 00:02:14.247000,0,B,40.986,0,41.766,0,51.495,0,155.3,0 days 02:19:05.720000,14:19:11.346,0 days 00:00:40.986000,0 days 00:00:41.766000,0 days 00:00:51.495000,184.0,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,134247.0,134.247,Gibson,1,Matthieu VAXIVIERE Stint #1,2,Alpine Elf Matmut #36 Stint #2,8345720,2.0,2.0,11680.0,11.68,11.68,11.68,11.68,8345.72
3,76,0 days 00:01:38.363000,0,,31.195,0,33.64,0,33.528,0,212.0,0 days 02:45:24.847000,14:45:30.473,0 days 00:00:31.195000,0 days 00:00:33.640000,0 days 00:00:33.528000,301.7,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98363.0,98.363,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,9924847,34.0,5.0,586616.0,586.616,1590.807,586.616,622.162,9924.847
3,77,0 days 00:01:39.673000,0,,31.642,0,34.18,0,33.851,0,209.2,0 days 02:20:33.713000,14:20:39.339,0 days 00:00:31.642000,0 days 00:00:34.180000,0 days 00:00:33.851000,274.1,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,99673.0,99.673,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8433713,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8433.713
3,77,0 days 00:02:43.150000,0,,93.216,0,35.387,0,34.547,0,127.8,0 days 02:21:48.870000,14:21:54.496,0 days 00:01:33.216000,0 days 00:00:35.387000,0 days 00:00:34.547000,206.5,Matthieu VAXIVIERE,0:01:05.515,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,163150.0,163.15,Gibson,2,Matthieu VAXIVIERE Stint #2,3,Alpine Elf Matmut #36 Stint #3,8508870,3.0,3.0,57286.0,57.286,75.157,57.286,75.157,8508.87
3,77,0 days 00:01:38.237000,0,,31.194,0,33.609,0,33.434,0,212.3,0 days 02:47:03.084000,14:47:08.710,0 days 00:00:31.194000,0 days 00:00:33.609000,0 days 00:00:33.434000,311.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98237.0,98.237,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,10023084,34.0,5.0,569820.0,569.82,1589.371,569.82,667.08,10023.084
3,78,0 days 00:01:38.484000,0,,31.218,0,33.844,0,33.422,0,211.8,0 days 02:22:12.197000,14:22:17.823,0 days 00:00:31.218000,0 days 00:00:33.844000,0 days 00:00:33.422000,293.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98484.0,98.484,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8532197,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8532.197
3,78,0 days 00:01:39.855000,0,,31.842,0,34.073,0,33.94,0,208.9,0 days 02:23:28.725000,14:23:34.351,0 days 00:00:31.842000,0 days 00:00:34.073000,0 days 00:00:33.940000,297.5,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99855.0,99.855,Gibson,2,Matthieu VAXIVIERE Stint #2,3,Alpine Elf Matmut #36 Stint #3,8608725,3.0,3.0,57348.0,57.348,76.52799999999999,57.348,76.52799999999999,8608.725
3,78,0 days 00:01:38.764000,0,,30.903,0,34.327,0,33.534,0,211.2,0 days 02:48:41.848000,14:48:47.474,0 days 00:00:30.903000,0 days 00:00:34.327000,0 days 00:00:33.534000,313.0,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98764.0,98.764,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,10121848,34.0,5.0,483181.0,483.181,1589.6509999999998,483.181,599.072,10121.848
3,79,0 days 00:01:39.255000,0,,30.878,0,35.137,0,33.24,0,210.1,0 days 02:23:51.452000,14:23:57.078,0 days 00:00:30.878000,0 days 00:00:35.137000,0 days 00:00:33.240000,300.0,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,99255.0,99.255,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8631452,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8631.452
3,79,0 days 00:01:40.324000,0,,31.52,0,35.07,0,33.734,0,207.9,0 days 02:25:09.049000,14:25:14.675,0 days 00:00:31.520000,0 days 00:00:35.070000,0 days 00:00:33.734000,305.9,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,100324.0,100.324,Gibson,2,Matthieu VAXIVIERE Stint #2,3,Alpine Elf Matmut #36 Stint #3,8709049,3.0,3.0,58926.0,58.926,77.59700000000001,58.926,77.59700000000001,8709.049
3,79,0 days 00:01:37.918000,0,,30.999,0,33.46,0,33.459,0,213.0,0 days 02:50:19.766000,14:50:25.392,0 days 00:00:30.999000,0 days 00:00:33.460000,0 days 00:00:33.459000,310.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,97918.0,97.918,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,10219766,34.0,5.0,467907.0,467.907,1588.314,467.907,589.678,10219.766
3,80,0 days 00:01:39.048000,0,,30.979,0,34.213,0,33.856,0,210.6,0 days 02:25:30.500000,14:25:36.126,0 days 00:00:30.979000,0 days 00:00:34.213000,0 days 00:00:33.856000,294.3,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,99048.0,99.048,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8730500,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8730.5
3,80,0 days 00:01:39.817000,0,,31.563,0,34.718,0,33.536,0,208.9,0 days 02:26:48.866000,14:26:54.492,0 days 00:00:31.563000,0 days 00:00:34.718000,0 days 00:00:33.536000,300.8,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,99817.0,99.817,Gibson,2,Matthieu VAXIVIERE Stint #2,3,Alpine Elf Matmut #36 Stint #3,8808866,3.0,3.0,52815.0,52.815,78.366,52.815,78.366,8808.866
3,80,0 days 00:01:37.865000,0,,30.867,0,33.63,0,33.368,0,213.1,0 days 02:51:57.631000,14:52:03.257,0 days 00:00:30.867000,0 days 00:00:33.630000,0 days 00:00:33.368000,310.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,97865.0,97.865,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,10317631,34.0,5.0,453393.0,453.393,1587.131,453.393,534.312,10317.631
3,81,0 days 00:01:37.365000,0,,30.789,0,33.414,1,33.162,1,214.2,0 days 02:27:07.865000,14:27:13.491,0 days 00:00:30.789000,0 days 00:00:33.414000,0 days 00:00:33.162000,301.7,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,97365.0,97.365,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8827865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8827.865
3,81,0 days 00:01:38.649000,0,,31.287,0,33.679,0,33.683,0,211.4,0 days 02:28:27.515000,14:28:33.141,0 days 00:00:31.287000,0 days 00:00:33.679000,0 days 00:00:33.683000,310.3,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,98649.0,98.649,Gibson,2,Matthieu VAXIVIERE Stint #2,3,Alpine Elf Matmut #36 Stint #3,8907515,2.0,2.0,79650.0,79.65,79.65,79.65,79.65,8907.515
3,81,0 days 00:01:38.601000,0,,31.046,0,33.92,0,33.635,0,211.5,0 days 02:53:36.232000,14:53:41.858,0 days 00:00:31.046000,0 days 00:00:33.920000,0 days 00:00:33.635000,304.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98601.0,98.601,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,10416232,34.0,5.0,440297.0,440.297,1588.367,440.297,540.734,10416.232
3,82,0 days 00:01:44.497000,0,B,30.812,0,34.323,0,39.362,0,199.6,0 days 02:28:52.362000,14:28:57.988,0 days 00:00:30.812000,0 days 00:00:34.323000,0 days 00:00:39.362000,297.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,104497.0,104.497,Toyota,1,Jose Maria LOPEZ Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8932362,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8932.362
3,82,0 days 00:01:38.852000,0,,31.344,0,33.95,0,33.558,0,211.0,0 days 02:30:06.367000,14:30:11.993,0 days 00:00:31.344000,0 days 00:00:33.950000,0 days 00:00:33.558000,305.1,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,98852.0,98.852,Gibson,2,Matthieu VAXIVIERE Stint #2,3,Alpine Elf Matmut #36 Stint #3,9006367,2.0,2.0,74005.0,74.005,74.005,74.005,74.005,9006.367
3,82,0 days 00:01:38.364000,0,,31.016,0,33.519,0,33.829,0,212.0,0 days 02:55:14.596000,14:55:20.222,0 days 00:00:31.016000,0 days 00:00:33.519000,0 days 00:00:33.829000,309.5,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98364.0,98.364,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,10514596,34.0,5.0,427376.0,427.376,1582.234,427.376,524.56,10514.596
3,83,0 days 00:02:40.027000,0,,91.371,0,34.88,0,33.776,0,130.3,0 days 02:31:32.389000,14:31:38.015,0 days 00:01:31.371000,0 days 00:00:34.880000,0 days 00:00:33.776000,246.6,Jose Maria LOPEZ,0:01:04.733,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,160027.0,160.027,Toyota,2,Jose Maria LOPEZ Stint #2,4,Toyota Gazoo Racing #7 Stint #4,9092389,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9092.389
3,83,0 days 00:01:40.036000,0,,31.75,0,34.621,0,33.665,0,208.5,0 days 02:31:46.403000,14:31:52.029,0 days 00:00:31.750000,0 days 00:00:34.621000,0 days 00:00:33.665000,282.7,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,100036.0,100.036,Gibson,2,Matthieu VAXIVIERE Stint #2,3,Alpine Elf Matmut #36 Stint #3,9106403,2.0,2.0,14014.0,14.014,14.014,14.014,14.014,9106.403
3,83,0 days 00:01:39.008000,0,,30.972,0,34.24,0,33.796,0,210.6,0 days 02:56:53.604000,14:56:59.230,0 days 00:00:30.972000,0 days 00:00:34.240000,0 days 00:00:33.796000,312.1,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,99008.0,99.008,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,10613604,34.0,5.0,415315.0,415.315,1521.215,415.315,454.948,10613.604
3,84,0 days 00:01:38.357000,0,,30.904,0,33.862,0,33.591,0,212.0,0 days 02:33:10.746000,14:33:16.372,0 days 00:00:30.904000,0 days 00:00:33.862000,0 days 00:00:33.591000,303.4,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,98357.0,98.357,Toyota,2,Jose Maria LOPEZ Stint #2,4,Toyota Gazoo Racing #7 Stint #4,9190746,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9190.746
3,84,0 days 00:01:40.592000,0,,31.405,0,34.934,0,34.253,0,207.3,0 days 02:33:26.995000,14:33:32.621,0 days 00:00:31.405000,0 days 00:00:34.934000,0 days 00:00:34.253000,308.6,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,100592.0,100.592,Gibson,2,Matthieu VAXIVIERE Stint #2,3,Alpine Elf Matmut #36 Stint #3,9206995,2.0,2.0,16249.0,16.249,16.249,16.249,16.249,9206.995
3,84,0 days 00:01:38.471000,0,,31.063,0,33.948,0,33.46,0,211.8,0 days 02:58:32.075000,14:58:37.701,0 days 00:00:31.063000,0 days 00:00:33.948000,0 days 00:00:33.460000,313.0,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,98471.0,98.471,Toyota,4,Brendon HARTLEY Stint #4,6,Toyota Gazoo Racing #8 Stint #6,10712075,34.0,5.0,400708.0,400.708,1521.3290000000002,400.708,447.882,10712.075
3,85,0 days 00:01:39.735000,0,,31.02,0,34.824,0,33.891,0,209.1,0 days 02:34:50.481000,14:34:56.107,0 days 00:00:31.020000,0 days 00:00:34.824000,0 days 00:00:33.891000,292.7,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO NAZIONALE DI MONZA,3,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,99735.0,99.735,Toyota,2,Jose Maria LOPEZ Stint #2,4,Toyota Gazoo Racing #7 Stint #4,9290481,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9290.481
3,85,0 days 00:01:38.784000,0,,31.367,0,33.74,0,33.677,0,211.1,0 days 02:35:05.779000,14:35:11.405,0 days 00:00:31.367000,0 days 00:00:33.740000,0 days 00:00:33.677000,311.2,Matthieu VAXIVIERE,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO NAZIONALE DI MONZA,3,Alpine A480,,Alpine Elf Matmut #36,98784.0,98.784,Gibson,2,Matthieu VAXIVIERE Stint #2,3,Alpine Elf Matmut #36 Stint #3,9305779,2.0,2.0,15298.0,15.298,15.298,15.298,15.298,9305.779
